OI,link_2020,link_2021,link_2022,link_2023,link_2024,ref
DENW34AL0000sLpD,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=801&height=799&bbox=327423.349%2C5716894.54%2C327429.542%2C5716900.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=801&height=799&bbox=327423.349%2C5716894.54%2C327429.542%2C5716900.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=801&height=799&bbox=327423.349%2C5716894.54%2C327429.542%2C5716900.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=801&height=799&bbox=327423.349%2C5716894.54%2C327429.542%2C5716900.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=801&height=799&bbox=327423.349%2C5716894.54%2C327429.542%2C5716900.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,1.8864870071411133e-05
DENW52AL00bhabHE,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=740&height=864&bbox=375392.104%2C5713669.658%2C375408.196%2C5713688.448&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=740&height=864&bbox=375392.104%2C5713669.658%2C375408.196%2C5713688.448&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=740&height=864&bbox=375392.104%2C5713669.658%2C375408.196%2C5713688.448&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=740&height=864&bbox=375392.104%2C5713669.658%2C375408.196%2C5713688.448&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=740&height=864&bbox=375392.104%2C5713669.658%2C375408.196%2C5713688.448&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,1.8894672393798828e-05
DENW02AL1000C5B7,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=936&height=684&bbox=388520.735%2C5712725.01%2C388533.687%2C5712734.471&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=936&height=684&bbox=388520.735%2C5712725.01%2C388533.687%2C5712734.471&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=936&height=684&bbox=388520.735%2C5712725.01%2C388533.687%2C5712734.471&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=936&height=684&bbox=388520.735%2C5712725.01%2C388533.687%2C5712734.471&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=936&height=684&bbox=388520.735%2C5712725.01%2C388533.687%2C5712734.471&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,1.901388168334961e-05
DENW04AL1TX000S1,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1031&height=621&bbox=415501.736%2C5724071.821%2C415508.19%2C5724075.71&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1031&height=621&bbox=415501.736%2C5724071.821%2C415508.19%2C5724075.71&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1031&height=621&bbox=415501.736%2C5724071.821%2C415508.19%2C5724075.71&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1031&height=621&bbox=415501.736%2C5724071.821%2C415508.19%2C5724075.71&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1031&height=621&bbox=415501.736%2C5724071.821%2C415508.19%2C5724075.71&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,1.96993350982666e-05
DENW04AL1000DDoj,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=882&height=726&bbox=419798.254%2C5724533.886%2C419804.933%2C5724539.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=882&height=726&bbox=419798.254%2C5724533.886%2C419804.933%2C5724539.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=882&height=726&bbox=419798.254%2C5724533.886%2C419804.933%2C5724539.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=882&height=726&bbox=419798.254%2C5724533.886%2C419804.933%2C5724539.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=882&height=726&bbox=419798.254%2C5724533.886%2C419804.933%2C5724539.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,1.9848346710205078e-05
DENW52AL00bmjCdf,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=875&height=732&bbox=377456.332%2C5716690.097%2C377465.296%2C5716697.596&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=875&height=732&bbox=377456.332%2C5716690.097%2C377465.296%2C5716697.596&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=875&height=732&bbox=377456.332%2C5716690.097%2C377465.296%2C5716697.596&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=875&height=732&bbox=377456.332%2C5716690.097%2C377465.296%2C5716697.596&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=875&height=732&bbox=377456.332%2C5716690.097%2C377465.296%2C5716697.596&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.0235776901245117e-05
DENW34AL0000Vxid,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=733&height=873&bbox=336429.428%2C5702312.8%2C336438.073%2C5702323.094&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=733&height=873&bbox=336429.428%2C5702312.8%2C336438.073%2C5702323.094&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=733&height=873&bbox=336429.428%2C5702312.8%2C336438.073%2C5702323.094&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=733&height=873&bbox=336429.428%2C5702312.8%2C336438.073%2C5702323.094&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=733&height=873&bbox=336429.428%2C5702312.8%2C336438.073%2C5702323.094&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.1576881408691406e-05
DENW02AL1000EezM,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=696&height=919&bbox=383327.731%2C5707179.76%2C383333.876%2C5707187.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=696&height=919&bbox=383327.731%2C5707179.76%2C383333.876%2C5707187.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=696&height=919&bbox=383327.731%2C5707179.76%2C383333.876%2C5707187.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=696&height=919&bbox=383327.731%2C5707179.76%2C383333.876%2C5707187.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=696&height=919&bbox=383327.731%2C5707179.76%2C383333.876%2C5707187.875&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.1964311599731445e-05
DENW34AL0000EDt5,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=645&height=992&bbox=333253.521%2C5733739.709%2C333257.777%2C5733746.251&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=645&height=992&bbox=333253.521%2C5733739.709%2C333257.777%2C5733746.251&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=645&height=992&bbox=333253.521%2C5733739.709%2C333257.777%2C5733746.251&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=645&height=992&bbox=333253.521%2C5733739.709%2C333257.777%2C5733746.251&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=645&height=992&bbox=333253.521%2C5733739.709%2C333257.777%2C5733746.251&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.199411392211914e-05
DENW34AL00008uS1,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=941&height=680&bbox=336254.204%2C5725708.683%2C336268.879%2C5725719.279&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=941&height=680&bbox=336254.204%2C5725708.683%2C336268.879%2C5725719.279&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=941&height=680&bbox=336254.204%2C5725708.683%2C336268.879%2C5725719.279&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=941&height=680&bbox=336254.204%2C5725708.683%2C336268.879%2C5725719.279&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=941&height=680&bbox=336254.204%2C5725708.683%2C336268.879%2C5725719.279&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.2083520889282227e-05
DENW02AL1000DCkZ,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=445&height=1439&bbox=391170.186%2C5712304.713%2C391176.522%2C5712325.223&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=445&height=1439&bbox=391170.186%2C5712304.713%2C391176.522%2C5712325.223&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=445&height=1439&bbox=391170.186%2C5712304.713%2C391176.522%2C5712325.223&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=445&height=1439&bbox=391170.186%2C5712304.713%2C391176.522%2C5712325.223&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=445&height=1439&bbox=391170.186%2C5712304.713%2C391176.522%2C5712325.223&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.2292137145996094e-05
DENW52AL00fsAfFf,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1028&height=623&bbox=377606.975%2C5738965.196%2C377613.28%2C5738969.018&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1028&height=623&bbox=377606.975%2C5738965.196%2C377613.28%2C5738969.018&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1028&height=623&bbox=377606.975%2C5738965.196%2C377613.28%2C5738969.018&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1028&height=623&bbox=377606.975%2C5738965.196%2C377613.28%2C5738969.018&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1028&height=623&bbox=377606.975%2C5738965.196%2C377613.28%2C5738969.018&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.2351741790771484e-05
DENW52AL00bgHkAz,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=660&height=970&bbox=375469.523%2C5714883.252%2C375474.673%2C5714890.82&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=660&height=970&bbox=375469.523%2C5714883.252%2C375474.673%2C5714890.82&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=660&height=970&bbox=375469.523%2C5714883.252%2C375474.673%2C5714890.82&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=660&height=970&bbox=375469.523%2C5714883.252%2C375474.673%2C5714890.82&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=660&height=970&bbox=375469.523%2C5714883.252%2C375474.673%2C5714890.82&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.288818359375e-05
DENW34AL0000oG1h,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=955&height=670&bbox=337822.013%2C5720338.464%2C337839.572%2C5720350.791&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=955&height=670&bbox=337822.013%2C5720338.464%2C337839.572%2C5720350.791&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=955&height=670&bbox=337822.013%2C5720338.464%2C337839.572%2C5720350.791&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=955&height=670&bbox=337822.013%2C5720338.464%2C337839.572%2C5720350.791&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=955&height=670&bbox=337822.013%2C5720338.464%2C337839.572%2C5720350.791&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.294778823852539e-05
DENW12AL0000iN1U,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=844&height=759&bbox=398071.8%2C5721544.275%2C398080.7%2C5721552.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=844&height=759&bbox=398071.8%2C5721544.275%2C398080.7%2C5721552.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=844&height=759&bbox=398071.8%2C5721544.275%2C398080.7%2C5721552.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=844&height=759&bbox=398071.8%2C5721544.275%2C398080.7%2C5721552.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=844&height=759&bbox=398071.8%2C5721544.275%2C398080.7%2C5721552.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,2.3305416107177734e-05
