"OI","annotation_id","annotator","comparison_2020_2021","comparison_2021_2022","comparison_2022_2023","comparison_2023_2024","created_at","id","lead_time","link_2020","link_2021","link_2022","link_2023","link_2024","ref","updated_at","zustand2020","zustand2021","zustand2022","zustand2023","zustand2024"
"DENW04AL1000CXJc",6981,"12","","","","","2025-10-14T11:08:11.643980Z",1927,2.078,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=865&height=740&bbox=421608.979%2C5720952.366%2C421618.575%2C5720960.57&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=865&height=740&bbox=421608.979%2C5720952.366%2C421618.575%2C5720960.57&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=865&height=740&bbox=421608.979%2C5720952.366%2C421618.575%2C5720960.57&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=865&height=740&bbox=421608.979%2C5720952.366%2C421618.575%2C5720960.57&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=865&height=740&bbox=421608.979%2C5720952.366%2C421618.575%2C5720960.57&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007542669773101,"2025-10-14T11:08:11.644000Z","","","","",""
"DENW52AL000gduko",6982,"12","","","","","2025-10-14T11:08:14.228234Z",1928,2.133,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=656&height=976&bbox=384571.674%2C5712048.053%2C384586.691%2C5712070.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=656&height=976&bbox=384571.674%2C5712048.053%2C384586.691%2C5712070.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=656&height=976&bbox=384571.674%2C5712048.053%2C384586.691%2C5712070.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=656&height=976&bbox=384571.674%2C5712048.053%2C384586.691%2C5712070.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=656&height=976&bbox=384571.674%2C5712048.053%2C384586.691%2C5712070.417&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007553696632385,"2025-10-14T11:08:14.228255Z","","","","",""
"DENW02AL1000HkKX",6983,"12","","","","","2025-10-14T11:08:15.993224Z",1929,1.297,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=840&height=762&bbox=390310.049%2C5703470.999%2C390318.039%2C5703478.252&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=840&height=762&bbox=390310.049%2C5703470.999%2C390318.039%2C5703478.252&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=840&height=762&bbox=390310.049%2C5703470.999%2C390318.039%2C5703478.252&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=840&height=762&bbox=390310.049%2C5703470.999%2C390318.039%2C5703478.252&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=840&height=762&bbox=390310.049%2C5703470.999%2C390318.039%2C5703478.252&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007554590702056,"2025-10-14T11:08:15.993248Z","","","","",""
"DENW01AL10008sqb",6984,"12","","","","","2025-10-14T11:08:17.592223Z",1930,1.151,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=669&height=957&bbox=382414.277%2C5703858.651%2C382418.095%2C5703864.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=669&height=957&bbox=382414.277%2C5703858.651%2C382418.095%2C5703864.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=669&height=957&bbox=382414.277%2C5703858.651%2C382418.095%2C5703864.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=669&height=957&bbox=382414.277%2C5703858.651%2C382418.095%2C5703864.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=669&height=957&bbox=382414.277%2C5703858.651%2C382418.095%2C5703864.109&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007559359073638,"2025-10-14T11:08:17.592243Z","","","","",""
"DENW12AL0000l6le",6985,"12","","","","","2025-10-14T11:08:19.343619Z",1931,1.286,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=764&height=837&bbox=407035.181%2C5724323.524%2C407041.502%2C5724330.451&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=764&height=837&bbox=407035.181%2C5724323.524%2C407041.502%2C5724330.451&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=764&height=837&bbox=407035.181%2C5724323.524%2C407041.502%2C5724330.451&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=764&height=837&bbox=407035.181%2C5724323.524%2C407041.502%2C5724330.451&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=764&height=837&bbox=407035.181%2C5724323.524%2C407041.502%2C5724330.451&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007594227790832,"2025-10-14T11:08:19.343646Z","","","","",""
"DENW04AL10004tY5",6986,"12","","","","","2025-10-14T11:08:20.728804Z",1932,0.901,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1065&height=601&bbox=417315.944%2C5723264.063%2C417324.63%2C5723268.964&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1065&height=601&bbox=417315.944%2C5723264.063%2C417324.63%2C5723268.964&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1065&height=601&bbox=417315.944%2C5723264.063%2C417324.63%2C5723268.964&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1065&height=601&bbox=417315.944%2C5723264.063%2C417324.63%2C5723268.964&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1065&height=601&bbox=417315.944%2C5723264.063%2C417324.63%2C5723268.964&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007595121860504,"2025-10-14T11:08:20.728824Z","","","","",""
"DENW06AL0004DfK9",6987,"12","","","","","2025-10-14T11:08:22.271122Z",1933,0.881,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=906&height=707&bbox=388509.306%2C5694343.886%2C388515.558%2C5694348.766&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=906&height=707&bbox=388509.306%2C5694343.886%2C388515.558%2C5694348.766&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=906&height=707&bbox=388509.306%2C5694343.886%2C388515.558%2C5694348.766&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=906&height=707&bbox=388509.306%2C5694343.886%2C388515.558%2C5694348.766&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=906&height=707&bbox=388509.306%2C5694343.886%2C388515.558%2C5694348.766&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007597208023071,"2025-10-14T11:08:22.271142Z","","","","",""
"DENW22AL90002Qpr",6988,"12","","","","","2025-10-14T11:08:31.932360Z",1934,9.199,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=877&height=730&bbox=362020.724%2C5692982.497%2C362030.762%2C5692990.859&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=877&height=730&bbox=362020.724%2C5692982.497%2C362030.762%2C5692990.859&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=877&height=730&bbox=362020.724%2C5692982.497%2C362030.762%2C5692990.859&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=877&height=730&bbox=362020.724%2C5692982.497%2C362030.762%2C5692990.859&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=877&height=730&bbox=362020.724%2C5692982.497%2C362030.762%2C5692990.859&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007620751857757,"2025-10-14T11:08:31.932380Z","","","","",""
"DENW06AL0004pVIa",6989,"12","","","","","2025-10-14T11:08:33.609121Z",1935,1.153,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=802&height=798&bbox=369436.141%2C5695640.88%2C369441.346%2C5695646.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=802&height=798&bbox=369436.141%2C5695640.88%2C369441.346%2C5695646.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=802&height=798&bbox=369436.141%2C5695640.88%2C369441.346%2C5695646.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=802&height=798&bbox=369436.141%2C5695640.88%2C369441.346%2C5695646.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=802&height=798&bbox=369436.141%2C5695640.88%2C369441.346%2C5695646.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007652938365936,"2025-10-14T11:08:33.609141Z","","","","",""
"DENW34AL00021HhC",6990,"12","","","","","2025-10-14T11:08:37.161986Z",1936,3.071,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=743&height=861&bbox=336338.938%2C5728356.136%2C336344.64%2C5728362.745&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=743&height=861&bbox=336338.938%2C5728356.136%2C336344.64%2C5728362.745&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=743&height=861&bbox=336338.938%2C5728356.136%2C336344.64%2C5728362.745&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=743&height=861&bbox=336338.938%2C5728356.136%2C336344.64%2C5728362.745&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=743&height=861&bbox=336338.938%2C5728356.136%2C336344.64%2C5728362.745&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007654428482055,"2025-10-14T11:08:37.162008Z","","","","",""
"DENW06AL0003vw5c",6991,"12","","","","","2025-10-14T11:08:38.889216Z",1937,1.259,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=499&height=1283&bbox=383248.714%2C5686400.174%2C383257.086%2C5686421.704&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=499&height=1283&bbox=383248.714%2C5686400.174%2C383257.086%2C5686421.704&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=499&height=1283&bbox=383248.714%2C5686400.174%2C383257.086%2C5686421.704&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=499&height=1283&bbox=383248.714%2C5686400.174%2C383257.086%2C5686421.704&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=499&height=1283&bbox=383248.714%2C5686400.174%2C383257.086%2C5686421.704&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007665753364562,"2025-10-14T11:08:38.889236Z","","","","",""
"DENW12AL00002Le6",6992,"12","","","","","2025-10-14T11:08:41.738382Z",1938,2.363,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=797&height=803&bbox=411223.906%2C5714490.854%2C411235.256%2C5714502.283&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=797&height=803&bbox=411223.906%2C5714490.854%2C411235.256%2C5714502.283&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=797&height=803&bbox=411223.906%2C5714490.854%2C411235.256%2C5714502.283&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=797&height=803&bbox=411223.906%2C5714490.854%2C411235.256%2C5714502.283&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=797&height=803&bbox=411223.906%2C5714490.854%2C411235.256%2C5714502.283&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007666945457458,"2025-10-14T11:08:41.738403Z","","","","",""
"DENW06AL0004VvEh",6993,"12","","","","","2025-10-14T11:08:43.851367Z",1939,1.633,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1069&height=599&bbox=382336.38%2C5699630.353%2C382359.899%2C5699643.519&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1069&height=599&bbox=382336.38%2C5699630.353%2C382359.899%2C5699643.519&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1069&height=599&bbox=382336.38%2C5699630.353%2C382359.899%2C5699643.519&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1069&height=599&bbox=382336.38%2C5699630.353%2C382359.899%2C5699643.519&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1069&height=599&bbox=382336.38%2C5699630.353%2C382359.899%2C5699643.519&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0007671117782592,"2025-10-14T11:08:43.851388Z","","","","",""
"DENW06AL0004k97w",6994,"12","","Dach wurde neugemacht","","","2025-10-14T11:08:53.946432Z",1940,9.611,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1278&height=501&bbox=380429.056%2C5688294.922%2C380511.824%2C5688327.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1278&height=501&bbox=380429.056%2C5688294.922%2C380511.824%2C5688327.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1278&height=501&bbox=380429.056%2C5688294.922%2C380511.824%2C5688327.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1278&height=501&bbox=380429.056%2C5688294.922%2C380511.824%2C5688327.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1278&height=501&bbox=380429.056%2C5688294.922%2C380511.824%2C5688327.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.000767171382904,"2025-10-14T11:08:53.946453Z","","Haus im Bauprozess","","",""
