oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW01AL1000ESI2,2021,2024,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=953&height=671&bbox=378715.709%2C5702803.637%2C378737.634%2C5702819.075&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=953&height=671&bbox=378715.709%2C5702803.637%2C378737.634%2C5702819.075&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((378715.709 5702813.162, 378734.692 5702819.075, 378736.149 5702814.368, 378736.163 5702814.323, 378737.634 5702809.57, 378729.193 5702806.932, 378727.134 5702806.288, 378718.65 5702803.637, 378717.18 5702808.4, 378715.709 5702813.162))"
DENW01AL1000FVJw,2021,2022,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=960&height=667&bbox=376970.766%2C5702835.533%2C376983.517%2C5702844.392&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=960&height=667&bbox=376970.766%2C5702835.533%2C376983.517%2C5702844.392&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((376970.766 5702840.9, 376980.652 5702843.862, 376982.436 5702844.392, 376983.517 5702840.84, 376981.795 5702840.33, 376977.248 5702838.986, 376977.581 5702837.831, 376977.976 5702837.955, 376978.143 5702837.378, 376971.905 5702835.533, 376971.748 5702836.1, 376972.122 5702836.204, 376970.766 5702840.9))"
DENW01AL1000FVKo,2022,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=763&height=839&bbox=376806.374%2C5700612.965%2C376814.389%2C5700621.784&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=763&height=839&bbox=376806.374%2C5700612.965%2C376814.389%2C5700621.784&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376806.374 5700621.199, 376812.815 5700621.784, 376814.389 5700613.635, 376807.113 5700612.965, 376806.374 5700621.199))"
DENW01AL1000FVNv,2022,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=795&height=805&bbox=375831.501%2C5703849.927%2C375837.666%2C5703856.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=795&height=805&bbox=375831.501%2C5703849.927%2C375837.666%2C5703856.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((375831.501 5703853.628, 375833.655 5703855.223, 375834.266 5703855.741, 375834.94 5703856.175, 375837.666 5703852.495, 375834.201 5703849.927, 375831.501 5703853.628))"
DENW01AL1000GPgh,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=838&height=764&bbox=375397.908%2C5700449.582%2C375404.262%2C5700455.379&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=838&height=764&bbox=375397.908%2C5700449.582%2C375404.262%2C5700455.379&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((375397.908 5700452.2, 375402.416 5700455.379, 375404.262 5700452.76, 375399.752 5700449.582, 375399.518 5700449.915, 375397.908 5700452.2))"
DENW01AL1000IH4N,2022,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=940&height=681&bbox=376206.233%2C5700221.822%2C376221.552%2C5700232.921&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=940&height=681&bbox=376206.233%2C5700221.822%2C376221.552%2C5700232.921&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376206.233 5700226.369, 376212.572 5700232.921, 376215.906 5700229.7, 376217.987 5700231.857, 376221.552 5700228.424, 376219.81 5700226.619, 376215.099 5700221.822, 376211.477 5700225.354, 376209.443 5700223.26, 376206.233 5700226.369))"
DENW01AL2h0001kp,2021,2024,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=889&height=720&bbox=378978.908%2C5703904.58%2C378997.574%2C5703919.712&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=889&height=720&bbox=378978.908%2C5703904.58%2C378997.574%2C5703919.712&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((378978.908 5703911.774, 378979.494 5703913.304, 378980.786 5703914.31, 378981.602 5703914.433, 378980.992 5703918.292, 378990.403 5703919.712, 378990.901 5703916.325, 378996.497 5703917.244, 378997.574 5703910.466, 378991.972 5703909.536, 378992.521 5703906.016, 378983.139 5703904.58, 378982.531 5703908.435, 378981.736 5703908.316, 378980.208 5703908.93, 378979.12 5703910.155, 378978.908 5703911.774))"
DENW01AL1000EUCB,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=897&height=713&bbox=376486.461%2C5701058.074%2C376493.9%2C5701063.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=897&height=713&bbox=376486.461%2C5701058.074%2C376493.9%2C5701063.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((376486.461 5701061.507, 376492.48 5701063.988, 376493.9 5701060.574, 376492.857 5701060.103, 376488.109 5701058.156, 376487.889 5701058.074, 376486.461 5701061.507))"
DENW01AL10002PDZ,2021,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=736&height=870&bbox=381991.31%2C5704757.345%2C382006.109%2C5704774.832&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=736&height=870&bbox=381991.31%2C5704757.345%2C382006.109%2C5704774.832&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((381991.31 5704771.068, 381996.418 5704773.393, 381999.606 5704774.832, 382006.109 5704759.962, 382000.212 5704757.345, 381997.333 5704763.829, 381995.078 5704762.823, 381991.31 5704771.068))"
DENW01AL10002Qxm,2021,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=796&height=804&bbox=382378.567%2C5704902.282%2C382396.679%2C5704920.559&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=796&height=804&bbox=382378.567%2C5704902.282%2C382396.679%2C5704920.559&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((382378.567 5704910.697, 382379.104 5704911.231, 382379.541 5704910.792, 382388.52 5704919.73, 382388.083 5704920.169, 382388.475 5704920.559, 382396.679 5704912.316, 382396.097 5704911.737, 382395.693 5704912.144, 382386.79 5704903.281, 382387.371 5704902.698, 382386.95 5704902.282, 382378.567 5704910.697))"
DENW01AL10003iqu,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=793&height=807&bbox=380274.047%2C5702300.553%2C380290.265%2C5702317.063&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=793&height=807&bbox=380274.047%2C5702300.553%2C380290.265%2C5702317.063&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((380274.047 5702310.554, 380276.048 5702312.277, 380280.604 5702316.206, 380281.6 5702317.063, 380290.265 5702306.968, 380285.67 5702303.068, 380283.73 5702301.472, 380282.65 5702300.553, 380274.047 5702310.554))"
DENW01AL10003jBN,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=809&height=791&bbox=380318.259%2C5702154.421%2C380325.743%2C5702161.737&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=809&height=791&bbox=380318.259%2C5702154.421%2C380325.743%2C5702161.737&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((380318.259 5702156.142, 380319.909 5702161.737, 380321.521 5702161.271, 380324.062 5702160.526, 380325.743 5702160.047, 380324.112 5702154.421, 380318.437 5702156.085, 380318.259 5702156.142))"
DENW01AL10003jwC,2022,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=652&height=982&bbox=381489.629%2C5702212.525%2C381509.822%2C5702242.958&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=652&height=982&bbox=381489.629%2C5702212.525%2C381509.822%2C5702242.958&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((381489.629 5702239.944, 381495.376 5702242.958, 381509.822 5702215.539, 381504.075 5702212.525, 381489.629 5702239.944))"
DENW01AL10003rXG,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=719&height=890&bbox=380041.424%2C5702080.827%2C380054.535%2C5702097.063&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=719&height=890&bbox=380041.424%2C5702080.827%2C380054.535%2C5702097.063&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((380041.424 5702084.12, 380048.888 5702097.063, 380051.304 5702095.645, 380054.535 5702093.751, 380052.92 5702090.985, 380050.185 5702086.004, 380047.081 5702080.827, 380041.424 5702084.12))"
DENW01AL10003mPm,2021,2024,0,false,true,true,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=806&height=794&bbox=380050.185%2C5702082.915%2C380058.375%2C5702090.985&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=806&height=794&bbox=380050.185%2C5702082.915%2C380058.375%2C5702090.985&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((380050.185 5702086.004, 380052.92 5702090.985, 380058.375 5702087.881, 380055.51 5702082.915, 380050.185 5702086.004))"
DENW01AL10003n6Y,2022,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=892&height=717&bbox=380131.421%2C5701918.67%2C380162.533%2C5701943.668&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=892&height=717&bbox=380131.421%2C5701918.67%2C380162.533%2C5701943.668&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((380131.421 5701933.766, 380134.493 5701936.953, 380133.146 5701938.258, 380138.371 5701943.668, 380147.379 5701934.976, 380144.766 5701932.261, 380147.154 5701929.981, 380148.742 5701928.467, 380155.821 5701935.642, 380162.533 5701929.035, 380152.452 5701918.67, 380151.624 5701919.464, 380143.915 5701926.883, 380141.683 5701929.055, 380139.03 5701926.342, 380131.421 5701933.766))"
DENW01AL10003sQh,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=762&height=840&bbox=380259.898%2C5702099.459%2C380279.637%2C5702121.229&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=762&height=840&bbox=380259.898%2C5702099.459%2C380279.637%2C5702121.229&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((380259.898 5702113.188, 380261.784 5702119.644, 380262.298 5702121.229, 380266.693 5702119.802, 380279.637 5702116.078, 380274.782 5702099.459, 380261.729 5702103.207, 380263.177 5702108.251, 380262.929 5702108.301, 380263.208 5702109.25, 380266.372 5702108.339, 380267.307 5702111.603, 380264.528 5702112.397, 380264.574 5702112.556, 380260.402 5702113.758, 380260.214 5702113.095, 380259.898 5702113.188))"
DENW01AL10008q1Y,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=853&height=750&bbox=382010.898%2C5702923.932%2C382038.903%2C5702948.566&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=853&height=750&bbox=382010.898%2C5702923.932%2C382038.903%2C5702948.566&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382010.898 5702931.259, 382010.968 5702935.434, 382010.992 5702936.981, 382019.431 5702936.871, 382019.551 5702946.187, 382024.652 5702946.121, 382024.68 5702948.566, 382033.429 5702948.478, 382033.407 5702945.948, 382037.424 5702945.919, 382037.357 5702935.98, 382038.903 5702935.97, 382038.888 5702933.352, 382037.636 5702933.358, 382037.617 5702928.677, 382037.605 5702923.932, 382030.151 5702923.967, 382030.166 5702927.272, 382030.186 5702931.657, 382025.743 5702931.679, 382022.962 5702931.695, 382022.933 5702927.158, 382019.804 5702927.18, 382019.818 5702928.845, 382016.331 5702928.877, 382016.313 5702927.233, 382012.249 5702927.284, 382012.313 5702931.236, 382010.898 5702931.259))"
DENW01AL10008qqW,2021,2024,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=748&height=855&bbox=383592.738%2C5702667.963%2C383604.788%2C5702681.738&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=748&height=855&bbox=383592.738%2C5702667.963%2C383604.788%2C5702681.738&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((383592.738 5702678.187, 383598.375 5702681.738, 383604.788 5702671.479, 383599.132 5702667.963, 383598.899 5702668.333, 383595.789 5702673.31, 383592.738 5702678.187))"
DENW01AL10008r3Q,2021,2023,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=722&height=887&bbox=382649.51%2C5703668.32%2C382654.817%2C5703674.844&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=722&height=887&bbox=382649.51%2C5703668.32%2C382654.817%2C5703674.844&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382649.51 5703673.497, 382651.993 5703674.844, 382654.817 5703669.657, 382652.344 5703668.32, 382649.51 5703673.497))"
DENW01AL10008sHf,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=898&height=713&bbox=382025.606%2C5702779.406%2C382050.67%2C5702799.291&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=898&height=713&bbox=382025.606%2C5702779.406%2C382050.67%2C5702799.291&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((382025.606 5702790.465, 382025.737 5702793.525, 382027.459 5702793.445, 382027.665 5702797.437, 382025.968 5702797.531, 382026.068 5702799.291, 382032.283 5702798.928, 382034.61 5702798.794, 382035.739 5702798.727, 382035.516 5702794.924, 382041.366 5702794.581, 382041.276 5702792.962, 382050.67 5702792.466, 382050.236 5702784.86, 382046.272 5702785.085, 382046.175 5702783.247, 382039.676 5702783.553, 382039.479 5702779.406, 382031.344 5702779.79, 382031.553 5702784.189, 382029.827 5702784.264, 382030.07 5702790.283, 382025.606 5702790.465))"
DENW01AL1000GDUm,2023,2024,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=693&height=924&bbox=375342.673%2C5700184.109%2C375350.591%2C5700194.665&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=693&height=924&bbox=375342.673%2C5700184.109%2C375350.591%2C5700194.665&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((375342.673 5700193.277, 375348.365 5700194.665, 375350.591 5700185.531, 375344.875 5700184.109, 375342.673 5700193.277))"
DENW01AL1000GGhK,2020,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=770&height=831&bbox=375364.222%2C5703208.034%2C375371.85%2C5703216.271&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=770&height=831&bbox=375364.222%2C5703208.034%2C375371.85%2C5703216.271&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((375364.222 5703213.828, 375367.882 5703216.271, 375371.85 5703210.344, 375368.372 5703208.034, 375364.222 5703213.828))"
